사업명,부품관리번호,재고번호,군급분류,품명,도면번호,도면부품번호,규격번호,계약업체,최종수정일
120mm 자주박격포,M00005615,874652,5310.0,"너트,풀림방지식,육각형",,,MIL-DTL-45913,태창정밀,
120mm 자주박격포,M00056037,1745318,5325.0,"그로밋,비금속제",,,MS35489,덕인산업,2021-06-14
120mm 자주박격포,M00057814,375034743,2590.0,"케이블조립체,제어용",60609491,60609491,,(주)동진전기,
120mm 자주박격포,M00057924,37A188236,5999.0,모듈레이터 조립체,60609482,60609482,,에스앤티중공업 주식회사,
120mm 자주박격포,M00057961,375034498,5315.0,"핀,직선형,유두형",60609483,60609483,,대성정밀주식회사,
120mm 자주박격포,M00057962,375034285,5340.0,"브래킷,설치용",60609485,60609485,,주식회사 경성엠티,
120mm 자주박격포,M00057963,375034400,3040.0,"레버,원격제어용",60609486,60609486,,한화디펜스주식회사,
120mm 자주박격포,M00057964,375034401,5307.0,"스터드,어깨형",60609488,60609488,,태창정밀,
120mm 자주박격포,M00057965,375034402,5340.0,턴버클 몸체,60609489,60609489,,한화디펜스주식회사,
120mm 자주박격포,M00058104,375034440,5340.0,"브래킷,설치용",60609490,60609490,,(주)해성로보틱스,
120mm 자주박격포,M00060725,375034286,5340.0,"브래킷,설치용",60609487,60609487,,해암테크 주식회사,
120mm 자주박격포,M00060726,375034675,5315.0,"핀,직선형,무두형",60609492,60609492,,태창정밀,
120mm 자주박격포,M00060751,375034500,5315.0,"핀,직선형,유두형",60620258,60620258-2,,태창정밀,
120mm 자주박격포,M00061473,375091934,5306.0,"볼트,기계용",60625136,60625138,,태창정밀,
120mm 자주박격포,M00208416,814219,5310.0,"와셔,평면형",MS27183,MS27183-12,,태창정밀,
120mm 자주박격포,M51304934,37A135428,2520.0,조정기 조립체,60609481,60609481,,에스앤티중공업 주식회사,
120mm 자주박격포,M51307899,375034980,5310.0,"너트,풀림방지식,육각형",60625124,60626124-2,,태창정밀,
120mm 자주박격포,M51884035,2341620,5315.0,"핀,분할형",MS24665,MS24665-174,,태창정밀,
120mm 자주박격포,M00002138,375002333,2930.0,"뚜껑,주입구용",60625084,60625084,,삼성공조 주식회사,
120mm 자주박격포,M00003059,10602538,5330.0,개스킷,60625007,60625007,,한화디펜스주식회사,
120mm 자주박격포,M00003061,375002431,5306.0,"볼트,기계용",60625062,60625062,,태창정밀,
K21 보병전투차량,M00274548,375188480,5340.0,"덮개,입구용",60819209,60819209,,해암테크 주식회사,
K21 보병전투차량,M00004021,375146776,5998.0,회로카드 조립체,60819202,60819202,,한화디펜스주식회사,
K21 보병전투차량,M00004660,37A280170,2590.0,위치센서,60829400,60829400,,한화디펜스주식회사,
K21 보병전투차량,M00208133,9846191,5305.0,"나사,기계용",,,MS35206,밀양공업사,
K21 보병전투차량,M00191349,4902118,5342.0,"리테이너,전방,자체잠금식",20101128,20101128,,한화디펜스주식회사,
K21 보병전투차량,M00191348,6293413,5340.0,"걸쇠,마찰식",20101127,20101127,,한화디펜스주식회사,
K21 보병전투차량,M51357760,375159679,1200.0,"컴퓨터,사격통제용",60828200,60828200,,한화시스템(주),
K21 보병전투차량,M00004620,375142065,5998.0,회로카드 조립체,60828225,60828225,,한화시스템(주),
120mm 자주박격포,M51885927,4626603,5935.0,"연결기,플러그형,전기용",MS27142,MS27142-2,MS27142,예지정밀,
120mm 자주박격포,M00003116,375196696,5340.0,"클립,지지용",60690032,60690032-3,,한화디펜스주식회사,
120mm 자주박격포,M00005708,8094058,5310.0,"와셔,평면형",,,MS27183,태창정밀,
120mm 자주박격포,M00005775,8506881,5310.0,"너트,평면형,홈식,육각형",,,MS35692,,2021-06-14
120mm 자주박격포,M00208416,814219,5310.0,"와셔,평면형",MS27183,MS27183-12,,태창정밀,
120mm 자주박격포,M51880416,9579395,5315.0,"핀,직선형,유두형",MS20392,MS20392-5C57,,태창정밀,
120mm 자주박격포,M00003062,375034702,4720.0,"호스,비금속제",60625130,60625130-4,,건일테크,2021-06-14
120mm 자주박격포,M00003063,375034919,5365.0,심,60625134,60625134-1,,우창기계 주식회사,
120mm 자주박격포,M00003064,375034920,5365.0,심,60625134,60625134-2,,우창기계 주식회사,
120mm 자주박격포,M00003065,375034964,5306.0,"볼트,기계용",60625136,60625136,,태창정밀,
120mm 자주박격포,M00003138,375002320,5310.0,"와셔,잠금식",60695503,60695504,,한화디펜스주식회사,
120mm 자주박격포,M00003139,375002321,5310.0,"와셔,잠금식",60695503,60695505,,한화디펜스주식회사,
120mm 자주박격포,M00003140,1202113,5310.0,"와셔,잠금식",60695503,60695507,,주식회사 거호,
120mm 자주박격포,M00005615,874652,5310.0,"너트,풀림방지식,육각형",,,MIL-DTL-45913,태창정밀,
120mm 자주박격포,M00055713,375003116,5330.0,개스킷,60625063,60625063,,한양산업,2021-06-14
120mm 자주박격포,M00055726,11817461,5306.0,"볼트,기계용",60623050,60623050,,한화디펜스주식회사,
120mm 자주박격포,M00057380,375034687,5340.0,지지대,60625113,60625113,,한화디펜스주식회사,
120mm 자주박격포,M00057381,375034728,2930.0,"탱크,방열기용,유출방지용",60625115,60625115,,덕인산업,2021-06-14
120mm 자주박격포,M00057382,375034688,5340.0,지지대,60625118,60625118,,한화디펜스주식회사,
120mm 자주박격포,M00057383,375034689,5340.0,지지대,60625119,60625119,,두산인프라코어(주),
120mm 자주박격포,M00057384,375034611,5340.0,브래킷 조립체,60625121,60625121,,대성정밀주식회사,
120mm 자주박격포,M00057385,375034603,5340.0,브래킷 조립체,60625122,60625122,,한화디펜스주식회사,
120mm 자주박격포,M00057386,375034612,5340.0,지지대 조립체,60625124,60625124,,두산인프라코어(주),
120mm 자주박격포,M00057387,375034672,5340.0,지지대 조립체,60625125,60625125,,(주)지엔텔,
120mm 자주박격포,M00057410,375034671,4710.0,"튜브,금속제",60625123,60625123,,한화디펜스주식회사,
120mm 자주박격포,M00057411,375034673,5340.0,브래킷트,60625126,60625126,,한화디펜스주식회사,
120mm 자주박격포,M00057412,375034697,5340.0,"브래킷,앵글형",60625127,60625127,,삼호정밀,
120mm 자주박격포,M00057612,375002678,2815.0,주입기 목,60625090,60625090,,(주)지엔텔,
120mm 자주박격포,M00057698,37A091541,2930.0,"방열기,엔진 냉각제용",60625111,60625111,,주식회사 한국기계산업,
120mm 자주박격포,M00057699,375034833,2930.0,"방열기,엔진 냉각제용",60625128,60625128,,주식회사 한국기계산업,
120mm 자주박격포,M00061251,375034734,4710.0,"튜브,곡선형,금속제",60625112,60625112,,한화디펜스주식회사,
120mm 자주박격포,M00061362,589263,5330.0,개스킷,60625004,60625004,,한양산업,2021-06-14
120mm 자주박격포,M00061472,375034963,5306.0,"볼트,기계용",60625135,60625135,,태창정밀,
120mm 자주박격포,M00184607,375091910,5365.0,심,60625137,60625137,,한화디펜스주식회사,
120mm 자주박격포,M51899603,2267767,5305.0,"나사,캡식,6각 머리형",MS90726,MS90726-109,,태창정밀,
K21 보병전투차량,M51092638,371302032,5306.0,"나사,십자홈식",,,KS B 1023,아시아자동차공업(주),
K21 보병전투차량,M51092651,375053566,5310.0,"와셔,잠금식",,,KS B 1324,대우발전파워(주),
K21 보병전투차량,M00138959,375054249,5310.0,"와셔,잠금식",,,KS B 1324,주식회사 티이씨씨,
K21 보병전투차량,M51439640,37A196544,5325.0,"삽입기,나사용",80046715,80046715-2,,한화디펜스주식회사,
K21 보병전투차량,M00004611,375159671,5998.0,"영상전시기,차장용",60828010,60828010,,한화디펜스주식회사,
K21 보병전투차량,M00004605,375163424,5975.0,"브래킷,절연체용",60827515,60827515,,(주)해성로보틱스,
K21 보병전투차량,M00004615,375159670,7025.0,표시장치조립체,60828050,60828050,,한화디펜스주식회사,
K21 보병전투차량,M00014164,375208472,5930.0,"덮개,전기 스위치용",A60045964,A60045964,,한화디펜스 주식회사,
K21 보병전투차량,M51096524,37A222394,5355.0,"다이얼,눈금식",,,,한화디펜스주식회사,
120mm 자주박격포,M00024596,375309901,6680.0,"가속도계,전기식,선형",40018709,40018709,,한화디펜스주식회사,
120mm 자주박격포,M00033125,2979990,5331.0,오-링,MS28775,MS28775222,,현대로템 주식회사,
120mm 자주박격포,M00057756,37A122406,2530.0,앵글드라이브(속도계/케이블),60603011,60603011,,(주)대영전장시스템,
120mm 자주박격포,M00057908,375002703,3040.0,"어댑터,속도계-회전속도계 구동용",60603010,60603010,,대성정밀주식회사,
120mm 자주박격포,M00005714,8094085,5310.0,"와셔,평면형",,,MS27183,태창정밀,
120mm 자주박격포,M00057607,375034584,4720.0,"호스 조립체,금속제",60622085,60622085,,건일테크,2021-06-14
120mm 자주박격포,M00057658,375034497,4720.0,"호스,공기통용",60622084,60622084,,동양케미칼Rubber,
120mm 자주박격포,M51230607,8098546,5310.0,"와셔,평면형",60025923,MS27183-8,,밀양공업사,
120mm 자주박격포,M51899461,451988,5305.0,"나사,캡식,6각 머리형",MS90725,MS90725-87,,에스지티,
120mm 자주박격포,M00003179,375020168,5310.0,"너트,평면형,육각형",60805779,60805779-4,,태창정밀,
120mm 자주박격포,M00054796,375034818,2540.0,"절연체,열차단용,차량용",60624163,60624163,,덕인산업,2021-06-14
120mm 자주박격포,M00054797,375034648,2540.0,"절연체,열차단용,차량용",60624164,60624164,,두산인프라코어(주),
120mm 자주박격포,M00054798,375034657,2540.0,"절연체,열차단용,차량용",60624165,60624165,,덕인산업,2021-06-14
120mm 자주박격포,M00054799,375034658,2540.0,"절연체,열차단용,차량용",60624166,60624166,,덕인산업,2021-06-14
120mm 자주박격포,M00054800,375034659,2540.0,"절연체,열차단용,차량용",60624167,60624167,,덕인산업,2021-06-14
120mm 자주박격포,M00055415,4937432,5310.0,"와셔,키용",60624003,60624003,,태창정밀,
120mm 자주박격포,M00057377,375002408,2990.0,"뚜껑조립체,보호용,소음과 배기파이프용",60624132,60624132,,우창기계 주식회사,
K21 보병전투차량,M00004646,375141541,5999.0,"자판,자료입력용",60828700,60828700,,엘아이지넥스원주식회사,
K21 보병전투차량,M51111665,375089704,5310.0,"와셔,평면형",,,KS B 1326,에프투텔레콤(주),
K21 보병전투차량,M51092638,371302032,5306.0,"나사,십자홈식",,,KS B 1023,아시아자동차공업(주),
K21 보병전투차량,M51285520,37A229978,5310.0,너트,,,KS B 1012,,2021-06-14
K21 보병전투차량,M00208133,9846191,5305.0,"나사,기계용",,,MS35206,밀양공업사,
K21 보병전투차량,M00191348,6293413,5340.0,"걸쇠,마찰식",20101127,20101127,,한화디펜스주식회사,
120mm 자주박격포,M00005708,8094058,5310.0,"와셔,평면형",,,MS27183,태창정밀,
120mm 자주박격포,M00051092,375025626,1005.0,"장치대,기관총용",60071116,60071116,,현대로템 주식회사,
120mm 자주박격포,M00057638,375025149,1005.0,"백,탄피용",60071119,60071119,,강서실업,
120mm 자주박격포,M51072379,375011793,1005.0,"기관총,구경 50",20022251,20022251,,에스앤티중공업 주식회사,
120mm 자주박격포,M00057696,375034817,2540.0,"절연체,열차단용,차량용",60624162,60624162,,덕인산업,2021-06-14
120mm 자주박격포,M00057697,375034660,2540.0,"절연체,열차단용,차량용",60624168,60624168,,덕인산업,2021-06-14
120mm 자주박격포,M00057935,375034576,2990.0,"파이프,배기용",60624155,60624155,,대창마린테크(주),2021-06-14
120mm 자주박격포,M51897836,7320558,5310.0,"너트,평면형,육각형",MS51967,MS51967-8,,밀양공업사,
120mm 자주박격포,M00184692,375034404,5340.0,브래킷트,60620259,60620259,,삼호정밀,
120mm 자주박격포,M00208416,814219,5310.0,"와셔,평면형",MS27183,MS27183-12,,태창정밀,
120mm 자주박격포,M51899466,429477,5305.0,"나사,캡식,6각 머리형",MS90725,MS90725-91,,밀양공업사,
120mm 자주박격포,M51899667,2259094,5306.0,"볼트,기계용",MS90726,MS90726-39,,태창정밀,
120mm 자주박격포,M00005708,8094058,5310.0,"와셔,평면형",,,MS27183,태창정밀,
120mm 자주박격포,M00050021,8911711,5310.0,"너트,평면형,육각형",,,MS35691,주식회사 명림,2021-06-14
120mm 자주박격포,M00057308,375034338,3040.0,"연결링크,강체형",60620266,60620266-1,,한화디펜스주식회사,
120mm 자주박격포,M00057321,375034408,2530.0,"레버,원격제어용",60620251,60620251,,한화디펜스주식회사,
120mm 자주박격포,M00057322,375034392,3040.0,"축,어깨형",60620263,60620263,,우창기계 주식회사,
120mm 자주박격포,M00057323,375034373,2530.0,돌림자,60620264,60620264,,한화디펜스주식회사,
120mm 자주박격포,M00057324,375034339,3040.0,"연결링크,강체형",60620266,60620266-2,,우창기계 주식회사,
120mm 자주박격포,M00057327,375034318,3040.0,연결자 조립체,60620267,60620267,,한화디펜스주식회사,
120mm 자주박격포,M00057540,375034381,5340.0,"브래킷,설치용",60620255,60620255,,(주)해성로보틱스,
120mm 자주박격포,M00058054,375019181,5310.0,"와셔,평면형",60620201,60620201,,태광산업사,
120mm 자주박격포,M00058055,375031477,5340.0,수동륜,60620202,60620202,,우창기계 주식회사,
K21 보병전투차량,M00004627,375141466,5998.0,회로카드 조립체,60828252,60828252,,한화디펜스주식회사,
K21 보병전투차량,M00004628,375162594,5998.0,회로카드세트,60828290,60828290,,한화디펜스주식회사,
K21 보병전투차량,M00021245,375033623,5340.0,"판,설치용",50075880,50075880,,연합정밀(주),
K21 보병전투차량,M00020119,375142075,5998.0,회로카드 조립체,60828227,60828227,,한화시스템(주),
120mm 자주박격포,M51516505,1155006,5940.0,"단자,돌기형",85DW2717-301,MS25036-133,,(주)현대제이콤,
120mm 자주박격포,M51516505,1155006,5940.0,"단자,돌기형",85DW2717-301,MS25036-133,,(주)현대제이콤,
120mm 자주박격포,M51516505,1155006,5940.0,"단자,돌기형",85DW2717-301,MS25036-133,,(주)현대제이콤,
120mm 자주박격포,M51516505,1155006,5940.0,"단자,돌기형",85DW2717-301,MS25036-133,,(주)현대제이콤,
120mm 자주박격포,M51516505,1155006,5940.0,"단자,돌기형",85DW2717-301,MS25036-133,,(주)현대제이콤,
120mm 자주박격포,M00002612,375146795,5985.0,제어장치-결합기군,60821905,60821905,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002618,375176579,5340.0,"클램프,루프형",60821934,60821934,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002619,375176580,5365.0,"부싱,비금속제",60821935,60821935,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002623,375177024,5310.0,"너트,평면형,육각형",60821947,60821947,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002624,375177027,4210.0,"노즐,소화기용",60821948,60821948,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002629,375177958,4730.0,"엘보,튜브용",60821958,60821958,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002630,375177959,4730.0,"T형관,튜브용",60821959,60821959,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002639,375179272,5340.0,"손잡이,출입문용",60821982,60821982,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002640,375179273,5340.0,"덮개,입구용",60821983,60821983,,주식회사 디앤비,2021-06-14
120mm 자주박격포,M00002641,375179274,5340.0,"브래킷,설치용",60821984,60821984,,주식회사 디앤비,2021-06-14
